0,
1,1.0
2,1.0
3,1.5
4,1.3333333333333333
5,1.25
6,1.2
7,1.1666666666666667
8,1.1666666666666667
9,1.1666666666666667
10,1.25
11,1.2222222222222223
12,1.2222222222222223
13,1.3
14,1.3
15,1.25
16,1.25
17,1.2142857142857142
18,1.2857142857142858
19,1.2857142857142858
20,1.2857142857142858
21,1.2857142857142858
22,1.4666666666666666
23,1.4375
24,1.4375
25,1.4375
26,1.4375
27,1.4375
28,1.4375
29,1.5263157894736843
30,1.5
31,1.5
32,1.5
33,1.5
34,1.619047619047619
35,1.619047619047619
36,1.619047619047619
37,1.619047619047619
38,1.619047619047619
39,1.6956521739130435
40,1.6956521739130435
41,1.6956521739130435
42,1.5555555555555556
43,1.5357142857142858
44,1.5357142857142858
45,1.5517241379310345
46,1.5517241379310345
47,1.5517241379310345
48,1.5517241379310345
49,1.5517241379310345
50,1.5517241379310345
51,1.5517241379310345
52,1.5517241379310345
53,1.5517241379310345
54,1.6875
55,1.6875
56,1.696969696969697
57,1.696969696969697
58,1.7058823529411764
59,1.7058823529411764
60,1.7058823529411764
61,1.7058823529411764
62,1.7058823529411764
63,1.7058823529411764
64,1.8285714285714285
65,1.8285714285714285
66,1.8857142857142857
67,1.8611111111111112
68,1.8611111111111112
69,1.8611111111111112
70,1.8611111111111112
71,1.8611111111111112
72,1.8611111111111112
73,1.8611111111111112
74,1.8611111111111112
75,1.8611111111111112
76,1.8611111111111112
77,1.8611111111111112
78,1.8611111111111112
79,1.7555555555555555
80,1.7555555555555555
81,1.8
82,1.8222222222222222
83,1.8222222222222222
84,1.8222222222222222
85,1.8222222222222222
86,1.8222222222222222
87,1.8222222222222222
88,1.8222222222222222
89,1.8222222222222222
90,1.8222222222222222
91,1.8222222222222222
92,1.8222222222222222
93,1.8222222222222222
94,1.8222222222222222
95,1.9
96,1.92
97,1.94
98,1.94
99,1.94
100,1.94
101,1.94
102,1.94
103,1.94
104,1.94
105,1.94
106,1.94
107,1.94
108,1.94
109,1.94
110,1.94
111,2.0943396226415096
112,2.0943396226415096
113,2.0925925925925926
114,2.1923076923076925
115,2.1923076923076925
116,2.1923076923076925
117,2.207547169811321
118,2.207547169811321
119,2.207547169811321
120,2.207547169811321
121,2.207547169811321
122,2.207547169811321
123,2.207547169811321
124,2.207547169811321
125,2.207547169811321
126,2.207547169811321
127,2.207547169811321
128,2.207547169811321
129,2.207547169811321
130,2.207547169811321
131,2.207547169811321
132,2.4444444444444446
133,2.4444444444444446
134,2.4444444444444446
135,2.4444444444444446
136,2.4727272727272727
137,2.4909090909090907
138,2.5090909090909093
139,2.5090909090909093
140,2.5090909090909093
141,2.5090909090909093
142,2.5090909090909093
143,2.5090909090909093
144,2.5090909090909093
145,2.5090909090909093
146,2.5090909090909093
147,2.5090909090909093
148,2.5090909090909093
149,2.5090909090909093
150,2.5090909090909093
151,2.5090909090909093
152,2.5090909090909093
153,2.5090909090909093
154,2.5090909090909093
155,2.5090909090909093
156,2.5090909090909093
157,2.5090909090909093
158,2.5090909090909093
159,2.5090909090909093
160,2.5090909090909093
161,2.5090909090909093
162,2.5090909090909093
163,2.5076923076923077
164,2.5076923076923077
165,2.5076923076923077
166,2.5076923076923077
167,2.5076923076923077
168,2.5076923076923077
169,2.5606060606060606
170,2.5757575757575757
171,2.5757575757575757
172,2.606060606060606
173,2.606060606060606
174,2.606060606060606
175,2.606060606060606
176,2.606060606060606
177,2.606060606060606
178,2.606060606060606
179,2.606060606060606
180,2.606060606060606
181,2.606060606060606
182,2.606060606060606
183,2.606060606060606
184,2.606060606060606
185,2.606060606060606
186,2.606060606060606
187,2.606060606060606
188,2.6857142857142855
189,2.6857142857142855
190,2.6857142857142855
191,2.6857142857142855
192,2.6857142857142855
193,2.6857142857142855
194,2.6857142857142855
195,2.8260869565217392
196,2.8260869565217392
197,2.8260869565217392
198,2.8285714285714287
199,2.8285714285714287
200,2.8285714285714287
201,2.8285714285714287
202,2.8285714285714287
203,2.8285714285714287
204,2.8285714285714287
205,2.8285714285714287
206,2.8285714285714287
207,2.8285714285714287
208,2.8285714285714287
209,2.8285714285714287
210,2.8285714285714287
211,2.8285714285714287
212,2.8285714285714287
213,2.8285714285714287
214,2.8285714285714287
215,2.8285714285714287
216,2.8285714285714287
217,2.8285714285714287
218,2.8285714285714287
219,2.8285714285714287
220,2.8285714285714287
221,2.9466666666666668
222,2.9466666666666668
223,2.9466666666666668
224,2.986666666666667
225,2.960526315789474
226,2.960526315789474
227,2.960526315789474
228,2.960526315789474
229,2.960526315789474
230,2.960526315789474
231,2.960526315789474
232,2.960526315789474
233,2.960526315789474
234,2.960526315789474
235,2.960526315789474
236,2.960526315789474
237,2.960526315789474
238,2.960526315789474
239,2.960526315789474
240,2.960526315789474
241,2.960526315789474
242,2.960526315789474
243,2.960526315789474
244,2.960526315789474
245,2.960526315789474
246,2.960526315789474
247,2.960526315789474
248,2.960526315789474
249,2.960526315789474
250,2.9069767441860463
251,2.9069767441860463
252,2.896551724137931
253,2.896551724137931
254,2.9195402298850577
255,2.9195402298850577
256,2.9195402298850577
257,2.8876404494382024
258,2.8876404494382024
259,2.8876404494382024
260,2.8876404494382024
261,2.8876404494382024
262,2.8876404494382024
263,2.8876404494382024
264,2.8876404494382024
265,2.8876404494382024
266,2.8876404494382024
267,2.8876404494382024
268,2.8876404494382024
269,2.8876404494382024
270,2.8876404494382024
271,2.8876404494382024
272,2.8876404494382024
273,2.8876404494382024
274,2.8876404494382024
275,2.8876404494382024
276,2.8876404494382024
277,2.8876404494382024
278,2.8876404494382024
279,2.8876404494382024
280,2.8876404494382024
281,2.8876404494382024
282,2.8876404494382024
283,2.8876404494382024
284,2.8876404494382024
285,2.8876404494382024
286,2.8876404494382024
287,2.8876404494382024
288,2.8876404494382024
289,3.0104166666666665
290,3.0104166666666665
291,3.0104166666666665
292,3.0103092783505154
293,3.0103092783505154
294,3.0103092783505154
295,3.0103092783505154
296,3.0103092783505154
297,2.97
298,2.97
299,2.97
300,2.97
301,2.97
302,2.97
303,2.97
304,2.97
305,2.97
306,2.97
307,2.97
308,2.97
309,2.97
310,2.97
311,2.97
312,2.97
313,2.97
314,2.97
315,2.97
316,2.97
317,2.97
318,2.97
319,2.97
320,2.97
321,2.97
322,2.97
323,2.97
324,2.97
325,2.97
326,2.97
327,2.97
328,2.97
329,2.963963963963964
330,2.963963963963964
331,2.963963963963964
332,2.963963963963964
333,2.963963963963964
334,2.982142857142857
335,2.982142857142857
336,2.982142857142857
337,2.982142857142857
338,2.9391304347826086
339,2.9391304347826086
340,2.9391304347826086
341,2.9391304347826086
342,2.9391304347826086
343,2.9391304347826086
344,2.9391304347826086
345,2.9391304347826086
346,2.9391304347826086
347,2.9391304347826086
348,2.9391304347826086
349,2.9391304347826086
350,2.9391304347826086
351,2.9391304347826086
352,2.9391304347826086
353,2.9391304347826086
354,2.9391304347826086
355,2.9391304347826086
356,2.9391304347826086
357,2.9391304347826086
358,2.9391304347826086
359,2.9391304347826086
360,2.9391304347826086
361,2.9391304347826086
362,2.9391304347826086
363,2.9391304347826086
364,2.9391304347826086
365,2.9391304347826086
366,2.9391304347826086
367,2.9391304347826086
368,2.9391304347826086
369,2.9391304347826086
370,2.9391304347826086
371,2.9391304347826086
372,2.9391304347826086
373,2.9391304347826086
374,2.921875
375,2.921875
376,2.921875
377,2.921875
378,2.921875
379,2.921875
380,2.921875
381,2.921875
382,2.921875
383,2.921875
384,2.921875
385,2.9615384615384617
386,2.9692307692307693
387,2.9692307692307693
388,2.9692307692307693
389,2.9692307692307693
390,2.9545454545454546
391,2.9545454545454546
392,2.9545454545454546
393,2.9545454545454546
394,2.9545454545454546
395,2.9545454545454546
396,2.9545454545454546
397,2.9545454545454546
398,2.9545454545454546
399,2.9545454545454546
400,2.9545454545454546
401,2.9545454545454546
402,2.9545454545454546
403,2.9545454545454546
404,2.9545454545454546
405,2.9545454545454546
406,2.9545454545454546
407,2.9545454545454546
408,2.9545454545454546
409,2.9545454545454546
410,2.9545454545454546
411,2.9545454545454546
412,2.9545454545454546
413,2.9545454545454546
414,2.9545454545454546
415,2.9545454545454546
416,2.9545454545454546
417,2.9574468085106385
418,2.9574468085106385
419,2.9574468085106385
420,2.9574468085106385
421,2.9574468085106385
422,2.9574468085106385
423,2.9574468085106385
424,2.965034965034965
425,2.965034965034965
426,2.965034965034965
427,2.9652777777777777
428,2.9517241379310346
429,2.9517241379310346
430,2.9517241379310346
431,2.9517241379310346
432,2.9517241379310346
433,2.9517241379310346
434,2.9517241379310346
435,2.9517241379310346
436,2.9517241379310346
437,2.9517241379310346
438,2.9517241379310346
439,2.9517241379310346
440,2.9517241379310346
441,2.9517241379310346
442,2.9517241379310346
443,2.9517241379310346
444,2.9517241379310346
445,2.9517241379310346
446,2.9517241379310346
447,2.9517241379310346
448,2.9517241379310346
449,2.9517241379310346
450,2.9517241379310346
451,2.9517241379310346
452,2.9517241379310346
453,2.9517241379310346
454,2.9517241379310346
455,2.9517241379310346
456,3.081081081081081
457,3.081081081081081
458,3.081081081081081
459,3.081081081081081
460,3.081081081081081
461,3.081081081081081
462,3.081081081081081
463,3.081081081081081
464,3.012987012987013
465,3.0194805194805197
466,3.0194805194805197
467,3.0194805194805197
468,3.0194805194805197
469,3.0064102564102564
470,3.0064102564102564
471,3.0064102564102564
472,3.0064102564102564
473,3.0064102564102564
474,3.0064102564102564
475,3.0064102564102564
476,3.0064102564102564
477,3.0064102564102564
478,3.0064102564102564
479,3.0064102564102564
480,3.0064102564102564
481,3.0064102564102564
482,3.0064102564102564
483,3.0064102564102564
484,3.0064102564102564
485,3.0064102564102564
486,3.0064102564102564
487,3.0064102564102564
488,3.0064102564102564
489,3.0064102564102564
490,3.0064102564102564
491,3.0064102564102564
492,3.0064102564102564
493,3.0064102564102564
494,3.049382716049383
495,3.049382716049383
496,3.049382716049383
497,3.049382716049383
498,3.049382716049383
499,3.049382716049383
500,3.049382716049383
501,3.036363636363636
502,3.0240963855421685
503,3.0301204819277108
504,3.0301204819277108
505,3.0301204819277108
506,3.0301204819277108
507,3.0301204819277108
508,3.0301204819277108
509,3.0301204819277108
510,3.0301204819277108
511,3.0301204819277108
512,3.0301204819277108
513,3.0301204819277108
